Date,SP500,cpi
2019-04-16,-439.4999275936884,-1.064035311146938
2019-04-17,-433.4293933615254,-1.2038261723166954
2019-04-18,-428.38572139074085,-1.319970686339559
2019-04-22,-425.4736341610392,-1.3870295589318005
2019-04-23,-420.72918183358297,-1.496283712070408
2019-04-24,-416.8837657216586,-1.5848350667426132
2019-04-25,-413.543220649246,-1.6617603676452575
2019-04-26,-410.17697786930785,-1.739277429425556
2019-04-29,-406.8021575641983,-1.8169920124757368
2019-04-30,-401.97271451476945,-1.9282033123433848
2019-05-01,-399.43479232624213,-1.9236292971797866
2019-05-02,-397.34963431184997,-1.971645834663832
2019-05-03,-394.6196451520991,-2.0345113949309734
2019-05-06,-392.69944759130885,-2.078729261163687
2019-05-07,-394.34258411546307,-2.0408914925346835
2019-05-08,-395.84433094624274,-2.0063096131308384
2019-05-09,-398.2943998943015,-1.9498899908907106
2019-05-10,-400.19175892262274,-1.9061980451123475
2019-05-13,-408.89015397621506,-1.7058934114782858
2019-05-14,-415.51983127199355,-1.553226732894359
2019-05-15,-420.89054754093104,-1.4295511182581038
2019-05-16,-425.42933103820906,-1.3250330594707975
2019-05-17,-431.39203601593,-1.1877252654844597
2019-05-20,-438.9329010212332,-1.0140759666350903
2019-05-21,-443.1724823091763,-0.9164478672660437
2019-05-22,-447.5463227868463,-0.815728078264101
2019-05-23,-456.35826544499514,-0.6128086966000126
2019-05-24,-463.9569590092283,-0.4378277350429016
2019-05-28,-469.78828140627456,-0.3035453888001882
2019-05-29,-476.6721637722262,-0.14502493453289844
2019-05-30,-482.5177471765696,-0.010414189105688365
2019-05-31,-491.7538589148435,0.20227286023381907
2019-06-03,-496.5702195274989,0.23016089714025156
2019-06-04,-498.7939080602091,0.2813674834261519
2019-06-05,-500.5655854239758,0.3221652608414729
2019-06-06,-502.90996949888495,0.37615119621565896
2019-06-07,-501.9237981800875,0.35344187070271005
2019-06-10,-498.6032498990812,0.2769770512971661
2019-06-11,-497.0779497420681,0.24185279133308768
2019-06-12,-495.3948196351025,0.2030940597099402
2019-06-13,-490.43899756134806,0.08897253283944906
2019-06-14,-486.0887278439054,-0.011204474136320641
2019-06-17,-479.85609233319747,-0.15472816613413443
2019-06-18,-470.23507286985205,-0.3762787817267963
2019-06-19,-460.40911680408726,-0.6025486300989371
2019-06-20,-445.97580934165626,-0.9349155030194822
2019-06-21,-431.2647086148304,-1.2736793351155598
2019-06-24,-421.11882132056735,-1.507316485974826
2019-06-25,-414.60412121687386,-1.6573354963171312
2019-06-26,-409.58473480008115,-1.7729207682079675
2019-06-27,-405.90143740069516,-1.8577388905861199
2019-06-28,-401.9717627945565,-1.9482305304155432
2019-07-01,-396.3446835263785,-1.4886534668088132
2019-07-02,-389.691452904367,-1.641862525952945
2019-07-03,-382.25198400962745,-1.8131768985712995
2019-07-05,-374.86608977922106,-1.9832575661848466
2019-07-08,-368.7048639089644,-2.125136853464255
2019-07-09,-364.286043726127,-2.2268924247351265
2019-07-10,-359.5294399046784,-2.336426399672746
2019-07-11,-356.26387844153896,-2.4116249953278555
2019-07-12,-351.74292992038,-2.515732354401564
2019-07-15,-346.8192386980304,-2.629113979441996
2019-07-16,-340.6308680987254,-2.7716183492767072
2019-07-17,-335.58649876817117,-2.8877789219394003
2019-07-18,-330.574242855027,-3.0031999942380025
2019-07-19,-328.0856099116854,-3.0605076592606224
2019-07-22,-326.6074338411331,-3.094546756638266
2019-07-23,-324.2894797015083,-3.147924069562947
2019-07-24,-322.5942155345433,-3.18696222151911
2019-07-25,-321.6473230047932,-3.208767044143741
2019-07-26,-318.0832566920899,-3.290839540577281
2019-07-29,-315.1311758795764,-3.358819376163666
2019-07-30,-313.69513777312886,-3.3918881302297166
2019-07-31,-315.0897701432309,-3.359772857903465
2019-08-01,-319.3839547355342,-3.0268253319232485
2019-08-02,-325.2573976626909,-2.89157304383491
2019-08-05,-336.6329568734541,-2.6296192919006955
2019-08-06,-343.9631494922287,-2.4608213081434087
2019-08-07,-351.898911901309,-2.2780784030253756
2019-08-08,-354.6496126462298,-2.2147359011553647
2019-08-09,-359.3897936450944,-2.1055801071856877
2019-08-12,-368.15675659807584,-1.9036965077905563
2019-08-13,-374.81499077643775,-1.7503722279056149
2019-08-14,-386.45974829242914,-1.4822194395317752
2019-08-15,-399.1892314967181,-1.1890878383712788
2019-08-16,-408.6360156215196,-0.9715494739396888
2019-08-19,-415.02932282324446,-0.8243258713254704
2019-08-20,-420.73280174044885,-0.6929874752292449
2019-08-21,-422.8129736324854,-0.645085757019956
2019-08-22,-423.4628083341945,-0.6301215134961353
2019-08-23,-423.2935591180062,-0.6340189453824223
2019-08-26,-423.5356475621743,-0.6284441885660783
2019-08-27,-424.59394331518797,-0.6040739982289267
2019-08-28,-428.1751472442397,-0.5216068607216187
2019-08-29,-427.75167552388484,-0.5313584697572367
2019-08-30,-424.6267889603564,-0.6033176362930135
2019-09-03,-426.04948520178687,-0.17645166466402884
2019-09-04,-419.10990122420344,-0.33625480278760733
2019-09-05,-409.9409103637963,-0.547396208043665
2019-09-06,-403.5118983418456,-0.6954420130170718
2019-09-09,-399.60007614581946,-0.7855225516669009
2019-09-10,-393.96729207530234,-0.9152330031505471
2019-09-11,-388.5044545807432,-1.0410299641081053
2019-09-12,-382.3189431564956,-1.1834684935195128
2019-09-13,-370.87342132680305,-1.4470333284944843
2019-09-16,-362.3342509427048,-1.6436713731897896
2019-09-17,-352.5839758459829,-1.8681984576745947
2019-09-18,-344.10122186727995,-2.063537358407814
2019-09-19,-338.2306381151807,-2.1987238060728487
2019-09-20,-333.5454439341838,-2.306613376292063
2019-09-23,-327.43920488179447,-2.4472264398210086
2019-09-24,-325.3811741624568,-2.4946182962157764
2019-09-25,-324.7477622833321,-2.5092043587716546
2019-09-26,-324.8255876336684,-2.5074122145668127
2019-09-27,-326.0138363798278,-2.4800494966976885
2019-09-30,-326.2030649534272,-2.4756919847803545
2019-10-01,-330.51950634662944,-1.6511017682931026
2019-10-02,-339.22862330668613,-1.4505502330716809
2019-10-03,-346.13822081415765,-1.2914376164607404
2019-10-04,-349.41949030611704,-1.215877299943486
2019-10-07,-354.1975030725057,-1.1058503247631393
2019-10-08,-362.3146313237785,-0.9189309688918286
2019-10-09,-368.5551295658938,-0.7752262157299583
2019-10-10,-372.4069788216966,-0.6865267201053484
2019-10-11,-373.94300088517366,-0.6511555585539384
2019-10-14,-373.9751491705724,-0.6504152552578546
2019-10-15,-373.203224207125,-0.6681909651495914
2019-10-16,-372.341322399348,-0.6880386410451536
2019-10-17,-369.75915607685056,-0.7475001711347034
2019-10-18,-369.08362366761594,-0.7630561755362066
2019-10-21,-364.3370269588672,-0.8723597089922919
2019-10-22,-356.59765849502355,-1.0505800996687356
2019-10-23,-349.89299758997186,-1.204973483500197
2019-10-24,-345.73124165236413,-1.3008094386644302
2019-10-25,-339.7499694707658,-1.4385447939361882
2019-10-28,-329.29846425728374,-1.6792196437001508
2019-10-29,-320.90854629796695,-1.872420738006241
2019-10-30,-313.150593196252,-2.051069091434101
2019-10-31,-308.3454357008145,-2.161721149169722
2019-11-01,-301.13353194531055,-1.6036032690352613
2019-11-04,-295.2358034641625,-1.739414799255627
2019-11-05,-289.17097014811907,-1.8790743810447736
2019-11-06,-283.5417426124295,-2.0087029334653153
2019-11-07,-276.47361779523453,-2.1714660803751826
2019-11-08,-270.30667357486345,-2.3134770485011984
2019-11-11,-263.806966706225,-2.4631507980871845
2019-11-12,-257.5714720204601,-2.6067403305082735
2019-11-13,-251.5909146326253,-2.744459225674234
2019-11-14,-246.3009003230759,-2.8662764542163472
2019-11-15,-240.5138602714269,-2.99953907682999
2019-11-18,-234.434033720328,-3.1395439193754555
2019-11-19,-229.19185829100252,-3.2602595252253934
2019-11-20,-224.1289217565709,-3.3768476591735066
2019-11-21,-221.51317756114622,-3.437082412770792
2019-11-22,-219.2266394791618,-3.4897362839712116
2019-11-25,-215.01205853897363,-3.5867886811024334
2019-11-26,-210.46040875393874,-3.691603021794549
2019-11-27,-205.57242235181502,-3.804162444475793
2019-11-29,-202.1519075477736,-3.8829292699007283
2019-12-02,-200.21654766307302,-3.1762971975722394
2019-12-03,-200.1194403150953,-3.178533363168299
2019-12-04,-198.78265393791798,-3.2093165713208407
2019-12-05,-197.2973299297223,-3.2435202697567433
2019-12-06,-195.4799580670242,-3.2853702895467904
2019-12-09,-194.48522665704968,-3.3082767348636253
2019-12-10,-193.60402541763733,-3.32856883361643
2019-12-11,-191.23537322273023,-3.3831136096566183
2019-12-12,-186.59160221207367,-3.490049296670037
2019-12-13,-182.41342345188195,-3.5862634328022125
2019-12-16,-178.2852279532076,-3.6813265659247065
2019-12-17,-174.57192664971626,-3.7668356112814934
2019-12-18,-171.89335033901125,-3.828517248327273
2019-12-19,-167.2952738272861,-3.9344006929659656
2019-12-20,-159.62945938518715,-4.110927298606526
2019-12-23,-150.28836013353475,-4.326031976172175
2019-12-24,-142.38903477243866,-4.507935817359169
2019-12-26,-133.64278340462715,-4.709342475151459
2019-12-27,-126.92241447075594,-4.864097579845037
2019-12-30,-120.82902427212912,-5.00441476293517
2019-12-31,-113.81231230398043,-5.165993986623732
2020-01-02,-105.50671456893042,-5.08118020558058
2020-01-03,-100.77368150770872,-5.190171398492026
2020-01-06,-95.24086396022676,-5.31757984395631
2020-01-07,-91.97530249708734,-5.392778439611419
2020-01-08,-87.65287486846364,-5.492314305392057
2020-01-09,-81.68588112815678,-5.629720860013322
2020-01-10,-77.40273228857995,-5.728352222905642
2020-01-13,-72.62471952219084,-5.838379198085988
2020-01-14,-68.40156105683218,-5.935629116487064
2020-01-15,-63.69494049690047,-6.044012088415002
2020-01-16,-58.20352868576447,-6.170467052139514
2020-01-17,-51.80521792768923,-6.317805875494486
2020-01-21,-44.69995870274033,-6.481424144975222
2020-01-22,-38.20382580292335,-6.631015594032078
2020-01-23,-33.37011142490246,-6.742325253068685
2020-01-24,-29.041268086394666,-6.842008858335731
2020-01-27,-29.230514093988404,-6.837650944952372
2020-01-28,-26.441249353784315,-6.901881489604875
2020-01-29,-24.988073630987856,-6.9353448847447225
2020-01-30,-24.34824604197911,-6.950078686787009
2020-01-31,-27.1924976000505,-6.884581918384043
2020-02-03,-29.98463944626519,-6.480194985059853
2020-02-04,-28.95347098830598,-6.503940494307699
2020-02-05,-25.711480285394373,-6.578596307936635
2020-02-06,-23.6427450935862,-6.626234664452738
2020-02-07,-23.7791486646056,-6.623093594502336
2020-02-10,-21.54402343166703,-6.674563542481451
2020-02-11,-18.973276375403657,-6.733762112343811
2020-02-12,-15.123588934887266,-6.822411826184975
2020-02-13,-9.520076540718037,-6.951448216261838
2020-02-14,0.22948376223939704,-7.175958840640817
2020-02-18,6.945563933525136,-7.330615184699468
2020-02-19,14.997000894460598,-7.516021816698981
2020-02-20,21.39316727124242,-7.663311259736474
2020-02-21,29.40746982442306,-7.847862769165147
2020-02-24,27.7629037127399,-7.809992080324491
2020-02-25,15.66752974734527,-7.531462600359703
2020-02-26,0.07880174992897082,-7.17248897003995
2020-02-27,-26.129965883393652,-6.568959518175774
2020-02-28,-52.80075179835876,-5.954790815959456
2020-03-02,-71.52531966401148,-6.61989634284609
2020-03-03,-96.83145967898645,-6.037152391443442
2020-03-04,-114.636013477706,-5.627153236001817
2020-03-05,-139.6293876358195,-5.0516115845620675
2020-03-06,-168.74951027108455,-4.381040121677472
2020-03-09,-213.28984391533686,-3.3553755987875604
2020-03-10,-249.274584352906,-2.526727301560925
2020-03-11,-294.3947726459437,-1.487710019653946
2020-03-12,-355.6006972445034,-0.07827411482170987
2020-03-13,-392.3673697582208,0.7683803337781967
2020-03-16,-445.35904132353517,1.9886603156770377
2020-03-17,-487.2907787100057,2.9542546860278946
2020-03-18,-528.7554942584829,3.9090945852858567
2020-03-19,-567.6616142446896,4.805015736480442
2020-03-20,-623.7403231720145,6.096383302238422
2020-03-23,-678.4379808107583,7.355948337680786
2020-03-24,-727.1957720042496,8.478731499591191
2020-03-25,-766.355382266865,9.380489966363314
2020-03-26,-790.798905680299,9.943369781764574
2020-03-27,-805.4443151167866,10.280620889988825
2020-03-30,-823.6951966023239,10.700897976386443
2020-03-31,-834.8914994841994,10.958723854952837
2020-04-01,-835.6621814195237,8.951934370311477
2020-04-02,-848.8101327878176,9.254702359766839
2020-04-03,-841.489215053984,9.086117955919264
2020-04-06,-831.8853332069875,8.86496198140037
2020-04-07,-813.2252933103755,8.43526288954962
2020-04-08,-788.9038775926751,7.875194941982272
2020-04-09,-754.2773324772238,7.077822853150849
2020-04-13,-716.8422580579208,6.215776599741702
2020-04-14,-688.3690935153127,5.560103138491627
2020-04-15,-666.3892026974645,5.0539552858751335
2020-04-16,-654.2866982284208,4.775261606318111
2020-04-17,-630.5008548141086,4.2275266941387315
2020-04-20,-616.4681456715748,3.9043847068674324
2020-04-21,-605.6160247042012,3.6544845699882273
2020-04-22,-582.1358166431014,3.1137877581795124
2020-04-23,-562.7909345843254,2.6683182790855824
2020-04-24,-537.9339465632365,2.09591729613021
2020-04-27,-522.5951523074013,1.7426990823248332
2020-04-28,-508.0290152427724,1.4072734399830438
2020-04-29,-494.4947439958719,1.095609365528901
2020-04-30,-485.73921774311975,0.8939891278269272
2020-05-01,-480.8126342249975,0.5024672007725997
2020-05-04,-481.0497191128161,0.5079267368481624
2020-05-05,-474.974198758297,0.36802105640362015
2020-05-06,-471.4844186950968,0.28765920657778565
2020-05-07,-471.01098114721935,0.2767569959984826
2020-05-08,-463.3958473264074,0.10139745200740435
2020-05-11,-449.5688070140518,-0.217008440912565
2020-05-12,-444.51228618950427,-0.3334488353742415
2020-05-13,-442.92699565827434,-0.3699545398295072
2020-05-14,-441.80157902739484,-0.39587037425013705
2020-05-15,-442.8570156053511,-0.3715660243362606
2020-05-18,-436.3930135569385,-0.5204175715630583
2020-05-19,-437.57627618074275,-0.4931696729686905
2020-05-20,-433.35024110633185,-0.5904858332590948
2020-05-21,-424.9381819743171,-0.7841967893797062
2020-05-22,-416.8896041884391,-0.9695375809559437
2020-05-26,-408.08264765264585,-1.1723421433452472
2020-05-27,-394.6783468328863,-1.481013288801421
2020-05-28,-384.0711560507443,-1.7252732299070033
2020-05-29,-375.8940374252538,-1.9135740302695297
2020-06-01,-366.9026553275394,-0.9643190417807546
2020-06-02,-351.8566475711541,-1.3107950356542801
2020-06-03,-330.22880139921426,-1.808836085419557
2020-06-04,-311.6729993542285,-2.236134812082014
2020-06-05,-288.0913951825655,-2.7791665501217153
2020-06-08,-268.2052399042809,-3.2371003439842525
2020-06-09,-247.90776439963474,-3.7045059250834242
2020-06-10,-232.30263101362743,-4.063857334905151
2020-06-11,-228.4757821055805,-4.151981128291908
2020-06-12,-222.34454270543574,-4.293169894058707
2020-06-15,-217.00166852531675,-4.41620436749983
2020-06-16,-210.6740526139297,-4.561915246242222
2020-06-17,-204.69278043233135,-4.69965060151398
2020-06-18,-199.6205515789634,-4.8164527168378015
2020-06-19,-196.6206318862255,-4.885534175116419
2020-06-22,-193.97561601445386,-4.946442990120488
2020-06-23,-193.37435242072797,-4.9602887493802825
2020-06-24,-197.80317971626528,-4.858302736627877
2020-06-25,-205.67037422595695,-4.677138797270942
2020-06-26,-221.61899216669508,-4.309877704401885
2020-06-29,-232.6117880336792,-4.056738138403347
2020-06-30,-239.02793376787258,-3.9089886153347777
2020-07-01,-230.8720499535766,-2.6924282194388525
2020-07-02,-224.538018332305,-2.838286837667681
2020-07-06,-216.45945407631598,-3.0243181507565
2020-07-07,-214.98983809694028,-3.058160128330286
2020-07-08,-210.95876738023753,-3.150986694390724
2020-07-09,-208.3373222686928,-3.211352727368592
2020-07-10,-202.1032571704559,-3.3549093395780574
2020-07-13,-199.4354027662157,-3.416344075036477
2020-07-14,-194.70594367381545,-3.525252967418794
2020-07-15,-182.1214241317225,-3.8150463788250306
2020-07-16,-172.70891523961836,-4.031795461109056
2020-07-17,-157.30728886850284,-4.386460558362927
2020-07-20,-143.12532730118664,-4.713039496023441
2020-07-21,-131.91329895649733,-4.9712274969179475
2020-07-22,-120.47633721798229,-5.234595212089005
2020-07-23,-112.93191567785243,-5.408326410001507
2020-07-24,-110.36760176546795,-5.467376838911463
2020-07-27,-103.64867985311867,-5.6220986219273925
2020-07-28,-100.1853122912089,-5.701852250769775
2020-07-29,-92.5880483145038,-5.8768002921152345
2020-07-30,-88.2192113931842,-5.977404860376424
2020-07-31,-79.94282360442958,-6.167991608118484
2020-08-03,-72.98760058064818,-5.3699009090167635
2020-08-04,-67.27840331332936,-5.501370985959568
2020-08-05,-59.266245141441686,-5.685873115070791
2020-08-06,-50.38074846154814,-5.890486281770734
2020-08-07,-43.27977799918426,-6.054005790616515
2020-08-10,-35.91245097265528,-6.223658896944642
2020-08-11,-31.794262586680816,-6.31849158858563
2020-08-12,-21.461988459881013,-6.5564208124049514
2020-08-13,-10.193543709795449,-6.815907957261572
2020-08-14,-0.664628038077808,-7.035337627998928
2020-08-17,11.01442214460485,-7.304280099986329
2020-08-18,20.393370597776084,-7.520256360228643
2020-08-19,29.578801714761994,-7.73177634791864
2020-08-20,37.74734281508063,-7.919879627011312
2020-08-21,45.07038749621279,-8.088513009710368
2020-08-24,53.98016973009726,-8.29368541854231
2020-08-25,62.25298355003042,-8.484189865755269
2020-08-26,71.5055355448826,-8.697255497528744
2020-08-27,81.02229972260739,-8.916405346467087
2020-08-28,91.55808086429806,-9.159020882854264
2020-08-31,103.45636352468637,-9.433011789737634
2020-09-01,113.91704765022632,-9.08874292356677
2020-09-02,128.72813233408078,-9.429809163148178
2020-09-03,134.59871608618005,-9.564995610813241
2020-09-04,137.81000552521618,-9.638944442823743
2020-09-08,133.6725351416003,-9.543667729791508
2020-09-09,135.39421180985528,-9.583314102731151
2020-09-10,132.08651238261155,-9.50714516376442
2020-09-11,128.0740088697862,-9.414746158989402
2020-09-14,124.66491333197973,-9.336242293791685
2020-09-15,121.63570452890008,-9.266486372640315
2020-09-16,114.97747035053817,-9.113162092755374
2020-09-17,105.86988201788245,-8.903434650736187
2020-09-18,92.40630561766966,-8.593398520894624
2020-09-21,76.74974194862307,-8.232862786385596
2020-09-22,61.67660689718332,-7.885762111422764
2020-09-23,37.11739149790037,-7.320218167674
2020-09-24,22.230625845002578,-6.977409164205227
2020-09-25,13.054487046952545,-6.76610315789091
2020-09-28,14.46554223963858,-6.798596611185104
2020-09-29,9.93174486471662,-6.694193371672583
2020-09-30,11.632012588032012,-6.733346744369527
2020-10-01,14.48312460258785,-6.500922492807746
2020-10-02,11.975209661605277,-6.443170806393908
2020-10-05,12.503651461344816,-6.455339642189642
2020-10-06,10.752685682748051,-6.415018806377219
2020-10-07,15.21078465463279,-6.517678880536408
2020-10-08,24.305524133525523,-6.727110442116782
2020-10-09,38.30751457818906,-7.049545046303621
2020-10-12,53.92122548936686,-7.40909397739523
2020-10-13,73.55959140736377,-7.861321735060869
2020-10-14,90.8464253128077,-8.259398956294064
2020-10-15,104.04864870520487,-8.563416709394062
2020-10-16,113.48971447989197,-8.780823392979045
2020-10-19,120.02012261240634,-8.931204124183466
2020-10-20,125.74147137371756,-9.062954022925311
2020-10-21,129.65186398221567,-9.153001641363488
2020-10-22,137.15487978599958,-9.325779357536163
2020-10-23,141.21021862269936,-9.419164764262632
2020-10-26,144.06660424076972,-9.484940952998613
2020-10-27,142.0128622840175,-9.437647857238801
2020-10-28,129.45904400580048,-9.148561427451
2020-10-29,117.53150710305863,-8.873896860626843
2020-10-30,98.66079481991892,-8.439346453684038
2020-11-02,84.27306061763738,-7.46185777413632
2020-11-03,75.73889378988815,-7.265334950181767
2020-11-04,72.88963867546681,-7.199722961038049
2020-11-05,74.79198382614413,-7.243529726091168
2020-11-06,80.68470875094226,-7.379226035570753
2020-11-09,88.35266757433419,-7.555802021528791
2020-11-10,96.20558364273438,-7.736637160235233
2020-11-11,104.71546491649133,-7.932600742057758
2020-11-12,109.82983173396315,-8.050373200693201
2020-11-13,122.98205443084862,-8.353239549317493
2020-11-16,139.85115240004689,-8.741697243827673
2020-11-17,164.02331569296484,-9.298328241005805
2020-11-18,182.42414696305468,-9.722058336432468
2020-11-19,204.69753907411723,-10.23496486908661
2020-11-20,222.3571466446342,-10.641626236239944
2020-11-23,237.2410705564689,-10.984369800751438
2020-11-24,250.94957714191287,-11.300046126366624
2020-11-25,259.46160279696323,-11.496059088506627
2020-11-27,268.66703070535505,-11.708039557693724
2020-11-30,273.74639006237066,-11.825005872609779
2020-12-01,282.12115369443563,-10.907563731195637
2020-12-02,289.0014795255597,-11.066002286399822
2020-12-03,298.26402119911745,-11.279297958188806
2020-12-04,306.4025932633185,-11.466711117234865
2020-12-07,311.04779386150403,-11.573679724459936
2020-12-08,317.6688936321111,-11.726148881774009
2020-12-09,325.16905026083805,-11.89886075752338
2020-12-10,331.32670216227325,-12.040657744273688
2020-12-11,338.890405700045,-12.214832963577408
2020-12-14,343.8819325940244,-12.329776692807116
2020-12-15,348.11011204972783,-12.427142233414969
2020-12-16,353.2173309295572,-12.544750090992181
2020-12-17,359.22501561244553,-12.68309366724742
2020-12-18,365.49335594338027,-12.82743956160445
2020-12-21,367.8120248767691,-12.880833334634929
2020-12-22,369.11525081501395,-12.910843720745731
2020-12-23,370.77838413057407,-12.949141970871807
2020-12-24,371.0597339297956,-12.955620829110472
2020-12-28,374.15892278579804,-13.026988234768595
2020-12-29,375.92917056203623,-13.067753091972264
2020-12-30,380.1580473775093,-13.165134691219947
2020-12-31,386.43995135597106,-13.309792926121617
2021-01-04,389.10748181490044,-12.858084203522566
2021-01-05,394.77527334587285,-12.9886007987256
2021-01-06,398.5971012635764,-13.076608969905607
2021-01-07,405.9251669350524,-13.24535797481144
2021-01-08,413.2232287024226,-13.41341605673864
2021-01-11,419.6643922183662,-13.561741683511059
2021-01-12,427.2530961038933,-13.736492605052604
2021-01-13,436.00649540934774,-13.938063863903125
2021-01-14,443.5423568583001,-14.111597942011713
2021-01-15,448.1975471351916,-14.218796589252321
2021-01-19,452.7356158387047,-14.323298187933801
2021-01-20,461.64825724764705,-14.528536437189047
2021-01-21,470.29096812360194,-14.727558788432844
2021-01-22,476.3893444445839,-14.867990790797734
2021-01-25,487.4371445634297,-15.12239698201273
2021-01-26,496.20339272264664,-15.324264121302065
2021-01-27,496.3912091427119,-15.328589114473772
2021-01-28,495.21936578514214,-15.301604176106594
2021-01-29,487.33288927780904,-15.119996215358412
2021-02-01,485.51860911052836,-14.012935054723954
2021-02-02,487.312427646993,-14.054242693953825
2021-02-03,488.7641737822614,-14.087673168881992
2021-02-04,494.2055848978862,-14.212976728130826
2021-02-05,502.6733456415327,-14.407970368107726
2021-02-08,511.0054350419191,-14.599839799706075
2021-02-09,515.2457311236271,-14.697484359180947
2021-02-10,519.3024995478559,-14.79090268611904
2021-02-11,524.651789437859,-14.914084899046571
2021-02-12,530.3267114724799,-15.044765693841839
2021-02-16,536.2515672486829,-15.18120190515151
2021-02-17,549.1452961128102,-15.478115717457541
2021-02-18,558.1850487738352,-15.686281055287452
2021-02-19,571.929260179505,-16.002779583261827
2021-02-22,579.2587380045152,-16.171561106913288
2021-02-23,583.1905569919472,-16.26210212706019
2021-02-24,589.9930400387411,-16.418748136593564
2021-02-25,586.9652782571843,-16.349025537119815
2021-02-26,581.56098411532,-16.224576698975852
2021-03-01,580.6082217224384,-14.875284913573552
2021-03-02,577.6847152265022,-14.80796308075412
2021-03-03,571.24642831961,-14.659703695871002
2021-03-04,560.6842346766293,-14.416479938500316
2021-03-05,554.0509834120289,-14.26373095938726
2021-03-08,546.1073757055356,-14.080807394571167
2021-03-09,542.1162811376507,-13.988901390038876
2021-03-10,541.03371726464,-13.963972359035694
2021-03-11,543.3638228982577,-14.017629493759387
2021-03-12,548.1368495422907,-14.127541649664948
2021-03-15,554.3901792041747,-14.271541881799664
2021-03-16,557.0523326922953,-14.332845337877501
2021-03-17,567.3910225289796,-14.57092230118326
2021-03-18,574.8397663086607,-14.742450253711326
2021-03-19,575.6452691450359,-14.760999187110798
2021-03-22,580.665370355593,-14.87660091910746
2021-03-23,587.149369195411,-15.025912947831301
2021-03-24,595.7663649298456,-15.22434313673142
2021-03-25,600.5922340104535,-15.335472136069967
2021-03-26,611.5314726470988,-15.587378398529722
2021-03-29,618.3618152167055,-15.744665950724198
2021-03-30,622.6278264399334,-15.842902672542749
2021-03-31,625.0236059298945,-15.898072129672244
2021-04-01,630.5309937146244,-14.182406662977456
2021-04-05,638.3125001425728,-14.361597396965522
2021-04-06,646.2553930553017,-14.544504501675789
2021-04-07,653.8126634491946,-14.718531580027104
2021-04-08,666.7885064262432,-15.017336297172875
2021-04-09,682.1915449508938,-15.372033913172402
2021-04-12,695.5737220319484,-15.680195598280022
2021-04-13,712.0743350986595,-16.06016790750502
2021-04-14,728.8927524465698,-16.447458540365687
2021-04-15,747.5235206668344,-16.876483570809654
2021-04-16,762.5859686797985,-17.223338147117147
2021-04-19,776.3087362725391,-17.5393428719168
2021-04-20,788.9046750808666,-17.829399243550228
2021-04-21,803.2244523727359,-18.159151769906742
2021-04-22,811.4444063220999,-18.34843897222072
2021-04-23,818.746756852056,-18.516595814782875
2021-04-26,826.8646173310872,-18.703532032226036
2021-04-27,834.489043470835,-18.879105557592794
2021-04-28,840.6310047774441,-19.020541224946953
2021-04-29,846.534469042701,-19.156484837479894
2021-04-30,850.3320114064127,-19.243933766527874
2021-05-03,854.0180608920946,-17.62836458662133
2021-05-04,856.8744465101645,-17.694140775357283
2021-05-05,856.6723516488073,-17.689486981535083
2021-05-06,857.8256103685053,-17.716043957150845
2021-05-07,862.7771785476625,-17.830067526318402
2021-05-10,866.5968969520618,-17.918027120112953
2021-05-11,865.0744559701061,-17.882968700572178
2021-05-12,859.9372506201653,-17.764670321482356
2021-05-13,855.1049658296733,-17.65339358265743
2021-05-14,854.1216536859329,-17.630750097567784
2021-05-17,852.448513257672,-17.592221405960146
2021-05-18,848.4959826850709,-17.501203444210375
2021-05-19,841.6556504367582,-17.343685852000334
2021-05-20,840.0810818119926,-17.307427049132457
2021-05-21,837.4531861225742,-17.24691247373613
2021-05-24,839.7661192718551,-17.300174164454063
2021-05-25,841.2328760761739,-17.333950301604546
2021-05-26,840.8308481687473,-17.32469249574362
2021-05-27,838.5657190317024,-17.272531624785927
2021-05-28,839.6853998784736,-17.298315376893953
2021-06-01,843.3025170637948,-15.169023106669101
2021-06-02,853.662633279414,-15.407593471683612
2021-06-03,859.4004048633096,-15.53972155139337
2021-06-04,863.4022039036654,-15.631874056047025
2021-06-07,867.9174340747095,-15.735849734274126
2021-06-08,875.0176723093155,-15.899352381548113
2021-06-09,882.4349651633665,-16.070156089419925
2021-06-10,888.1520251620932,-16.201807227526814
2021-06-11,894.691725613543,-16.352401940106915
2021-06-14,898.8406326973873,-16.447942014832307
2021-06-15,903.0152374887584,-16.54407385043538
2021-06-16,904.9939958362365,-16.58964024094766
2021-06-17,906.4921686981952,-16.624139819822403
2021-06-18,903.8029053490145,-16.562212084121256
2021-06-21,905.4274746692918,-16.59962229146484
2021-06-22,908.1638795389263,-16.66263559121836
2021-06-23,911.662219693304,-16.74319456084811
2021-06-24,914.2758195074366,-16.803379934127946
2021-06-25,918.1448063795879,-16.892474070826324
2021-06-28,922.6686140758047,-16.996647270323308
2021-06-29,927.8279605984435,-17.11545551122765
2021-06-30,931.9925582771139,-17.21135690534919
2021-07-01,937.200376025723,-16.000928742221447
2021-07-02,944.1406747970705,-16.16074834045085
2021-07-06,951.063853386062,-16.320173699072427
2021-07-07,960.6634290364791,-16.541230511490397
2021-07-08,967.730124266146,-16.703960738188613
2021-07-09,982.233394347506,-17.037938694149915
2021-07-12,993.6475001195577,-17.300780087400625
2021-07-13,1002.4144630725386,-17.502663686795785
